,review_id,text
677,qWzJ2CYNZ2buL3IToCa6KQ,Food- you get what u see so 3/5. Service from our friendly server -4/5 . Lovely old-timey diner ! A bit squashy because of limited seating and there's probably a line you hv to wait in . I tot prices were reasonable and our server was smiley ( thereate so many grumpy ones elsewhere ) those the one who seats you can be a little draconian . You will see what I mean ...We ordered the burger and fries and a freeze/milkshake. Lovely ! I would recommend coming to this place for a meal after a ride on the Streetcar and a visit to the Lafayette cemetery .
678,VuN16mWOXaE5VophmJ7Seg,"What a cool place! Unique New Orleans feel at this no frills 24 hour diner. I went while staying with a friend at Tulane, which is just up St. Charles. Service was great and they are fun to watch an interact behind the counter. Since there is only counter seating this is easy to do! I got the Chili Omelet that was DELICIOUS. I can sorta compare this place to Waffle House or Pit Grill, only 1,000X better and more authentic. Heavy food though."
679,Rg8rVtXYVZAfqwoHCaotug,"Oh how unremarkable Camellia Grill is. Whenever I need a good laugh I like to drive past all the sheep waiting in line for mediocre diner food. How this place ever became a New Orleans institution is beyond me. The burgers are tasteless, the fries are frozen and again tasteless. Their shakes are ok, I guess. But here's what really gets my goat. Don't you DARE put cheese fries on a menu if all you are going to do is slap a cold piece of American ""cheese product"" on warm french fries. It's an insult and I won't have any of it. 

The experience is the only positive part. They have friendly waiters that give you daps and make you feel as if you are a part of something. Overall, there are far better places in this city for cheap diner food. My guess is that 30 years ago this place was the bomb and people can't let it go that its not good anymore; or how the newer and younger competitors are doing it better."
680,2KGygt5T9clAIYv4MpgDmw,"Camellia Grill was my last taste of Nola before I had to return to NJ.  After the mayhem that is the red dress run, I needed some quality food to bring me back to 100%.  Camellia Grill was the choice and I was not disappointed food wise.  The food is make quick, fresh, and served by one of the most entertaining staff I have ever seen.  Anything with chili on top is great and the waffles are just divine.  The one gripe I had was the wait to get a table.  Because Camellia Grill is so popular, expect a 45 min to 1 hr wait.
Grade: B-"
681,mlD2eE2pfXkh3n1mapArJg,Horrible. Has really gone downhill in the past few years. Extra filthy. Cold food. All personable servers gone. Very meh experience. Notice the many of the 1 star filthy experiences within the month.
682,aR1hV-OeBrdEmBV1Ug0Keg,"The absolute BEST omelette I've ever had in my life. It  was just a plain sausage and cheese omelette but it was so airy and fluffy and rich that no omelette I've had since can live up to it (I ate here a couple of years ago.)

Totally worth the lines!"
683,AVr95L2al6JX8xFSJc_8qw,"I think they serve nectar soda here. Nectar is a mix of almond and vanilla flavors and it's red. You might want to give it a try. 

I ordered the patty melt (the ""Doc Brinker's special""). It comes with small sides of chili and cole slaw. I like my chili sweet so I added some sugar to it. The cole slaw was very good. They add some small pieces of carrot to it. Nice touch. 

I guess the omelets here are legendary. Some people even eat them for dinner.They serve breakfast all day. The pecan waffles are also very good."
684,HJdI5Fo-m39Phyhoc1LMJg,Awesome service and even better food! I got the pecan waffle with bacon on top and it was AMAZING! My friend got the breakfast poboy and she was just as happy. I highly recommend this spot for breakfast/brunch!
685,M7XZg54VcTdvqz1f2RlLNw,"This is my go to place for late night eats. This place does get busy, but they do have off hours (you will know when that is by driving by). so i usually go at the off hours. I love that they cook the food in front of you. Their burgers always hits the spot. yummy!"
686,FyRiHntFdJyB4baaydCh9A,This place has a lot of character and the guys all have unique personalities. Each person prepares their portion of your meal with a practiced flair and it is always good.
687,nf9HnRiMZsBw3gOxuArBwg,"Standard American diner, with friendly staff. Ordered 2 Eggs and the Chicken Judges hot sandwhich. Eggs were fine and came with a side of toast but the Chicken judges sandwhich was a total disappointment. I would have been better off getting a footlong oven roasted chicken sub from Subway. It would have more trimmings and would have been much more filling than this sandwhich."
688,tJaUk2aH09EN9bM89MvbdQ,"Terrible. Have fun with your food born illness. Cooks don't wash hands, wipe utensils on neighboring surfaces and really look to make you sick. 

I know it's on the streetcar and used to be a ""legend"", but save your hard earned money for anywhere else. 

Seriously, ANYWHERE ELSE."
689,hpIU9fOE8zBqJq2Ia1XV_w,"I've been coming here for years (although it may be years between visits now bc Im forced to live six hours away now ) and it is always so good I can't handle it. I've never had their pecan pie until this week (twice this week). You haven't lived until you've had their pecan pie. Not lying. My kid won first place at a county fair in tx for her pecan pie and the pie at camellia grill makes hers taste like trash. 
Great burgers. Great omelets. Best hamburger steak ever. The pancakes will make you punch the person next to you. 
I can't tell you enough how much I love this place."
690,OVbJmxbNpboJSe9exV5_AA,"AMAZING! The food was so so good, and the staff was very friendly. I will say, prepare yourself for a wait. The restaurant is all counter-top and first come first served. But, once you get that coveted seat, prepare your taste buds for a delightful adventure."
691,kTw8P4YDSgefpSYnXB_7_w,"The ""Grill,"" as it is more commonly referred to by locals, is a welcomed sight (and taste) back from Hurricane Katrina. It suffered damage like many other New Orleans eateries, some which never returned. It took awhile longer for the Grill's resurrection, bit it was worth the wait. 
As many things in this city, tradition reigns true here - from the white cloth napkins, the marble countertop, the late-night hours, and the Mickey Mouse clock on the wall - aged with the passage of time and stained by the hazard of hanging above the gigantic griddle and fryers.  But the charm of this place comes from the wait staff, dressed in white cotton tops and black bow ties.  Some of these guys have worked here their entire lives. The Grill is like going home and having your dad serve as a short-order cook. 

Omelets, made from eggs whipped in a shake blender, are served with french fries that are just as good as the omelet itself.  Specialties of the house include the Western Omelet, and Potato & Onion (try it, trust me), and the ultimate: Chili Cheese Omelet, not for the weak of heart (or stomach).  Pecan waffles are also popular, but their Pecan Pie is better.  Ask to have it heated on the grill.  There's nothing like it in the world.

Hamburgers are the underrated delicacy here.  Perhaps that's why they are highlighted in the menu - but there are so many other good choices that hamburgers are usually 4th or 5th on the wish list.  Still, they may not be much to look that, but the magic lies within that grill.  They taste superb!

The Camellia Club is a monster of a club sandwich, complete with FRESH turkey breast meat.  That's why probably makes it so good.  While there, you'll see freshly-cooked bacon, stacked high on a plate near the griddle, as BLT's and other sandwiches, burgers, and even omelets are often complemented with a slice.

And finally, save room for a Freeze - a frozen concoction blended with fresh vanilla ice cream.  The mocha is my personal favorite!

A must-see for every tourist and a must-dine-often for every local!"
